212606
892514
58822
378321
55091
5395
312361
693969
915222
84427
151732
16097
23857
219547
182207
121214
19611
29804
116596
600285
345194
117042
88007
642722
421106
410903
85840
83555
49732
324748
893830
177867
183941
192738
465261
320265
607188
279997
502773
162038
17843
160630
201211
497140
482720
267349
167655
286681
374739
104561
322988
405408
116801
318068
140610
129812
46530
9479
92383
17141
389996
95662
476278
300297
72008
299714
394744
285427
501328
52552
147122
394673
50095
45208
765600
163728
58966
428147
30531
38167
586015
280977
45468
3542
49534
65522
373348
530735
123119
74054
42906
368253
75302
191297
1012412
135412
638
59104
1404091
423937
478036
105453
120221
126043
137470
183862
277284
565580
25183
142285
131353
593541
11210
363849
45525
325048
657466
354144
131551
372225
467225
145401
492991
636398
268721
28386
732284
169296
114602
33798
64975
155164
35792
105571
213656
241584
39965
67783
191453
41322
829009
180329
102217
314182
45406
491811
161323
516771
31099
348044
56727
65235
274373
50584
155522
192354
334331
122156
25337
129292
30744
908345
200872
214561
316433
37760
144012
85472
214290
27816
185156
294749
532398
408233
233637
43317
77666
160398
341557
59920
416284
297029
141040
966261
49883
130951
726452
81023
509120
199759
302757
76899
309342
190160
89492
639024
7889
217034
43670
330444
7136
119793
409726
68360
231291
356475
302127
121777
178785
319262
580951
245695
231830
387146
7778
546907
140837
131454
108734
47826
638610
375088
13569
271416
462729
221040
445755
24638
1198139
80885
121237
79373
88130
233785
97866
260566
47478
149897
199033
162556
416017
228933
44064
227438
489973
57924
149609
154924
325765
420726
4767
129652
229135
379575
224005
112997
48822
26387
85986
226824
343658
146417
49965
87217
827210
326170
111945
282587
92835
1063262
249293
343528
467169
26293
584694
11640
104282
94863
365556
319034
159584
427669
631179
32743
388611
106537
149043
79218
406840
348373
115245
107663
362616
5404
278232
206524
190095
910603
780588
173398
186882
152634
2512
656606
229678
85884
617319
72408
319524
180336
80389
554092
357213
448795
135673
99039
484493
131295
168366
19111
199972
147469
7152
482835
716781
632365
195002
299359
577512
57101
380264
180965
482338
54774
342218
58210
676684
242694
569334
134593
39409
282567
360272
235439
178498
457321
90953
185329
473607
76241
93878
1150826
105778
266722
23642
52122
564308
273590
419051
614078
211474
33868
390670
169035
147556
159670
234185
21764
69595
66681
207518
418653
469205
155342
301535
102157
111672
228028
64186
124108
237505
437762
778624
44933
377329
41623
116766
259336
336807
45233
107273
180899
22007
8763
47421
35570
144535
2193
342549
122126
6764
493279
471715
367140
399226
926137
499890
23504
3296
103558
94597
582307
9210
135553
64278
65761
83694
698984
289227
108388
141391
60994
19900
46489
367548
441978
658040
94898
53752
50199
96385
218134
112193
107785
185354
4192
179797
5435
29613
53058
583322
15840
1209875
44173
17914
1684733
142242
219757
113973
178374
275728
455870
232365
226394
837599
581159
5979
58808
652513
231930
112675
99775
330709
132625
200809
96024
151756
271028
452926
90979
686398
160345
154812
946640
262555
417603
205861
719286
26616
120756
116619
747538
699784
232048
319627
624714
468493
153258
66861
3494
19997
330127
200444
330965
108401
670780
123918
629862
240314
664814
179289
