81405.6
82016.6
83532.6
81027.9
79876.4
84593.9
83904.9
84197.3
86510.9
82423.5
86205.5
80457.1
81410.7
81958.1
89654
81197.8
89919.9
88633.9
81828.5
89613.8
83784.1
82640
81696.8
87398.1
80136.9
82492.3
87751.8
81669.6
83215
83276.6
81391.8
78128.7
80630.4
81571.9
80154.9
82161.6
81587.9
85545.5
79483.3
86192.2
82172.8
87054.5
81503.3
83112.2
84165.3
81975.6
90337.4
84543.1
79561.8
81648.5
82547.7
81358.7
81976.7
80858.1
84450.6
86000.3
82672.7
83453.6
86228.9
82170.8
88440.4
85749.5
84465.9
80438.5
85002.8
82525.2
84040.6
79767.1
81476.7
79657.1
85509.2
82755.6
80954.5
79387.3
90221.8
81962
80041.7
80821.3
82055.2
83003.7
81019.5
83157.8
84472.6
81813.4
83982.8
82016.8
87990.2
81845.6
78567.2
80747.1
81514.9
81167.2
81947.3
85029.8
83573.3
80941.3
91628.6
82314.5
81677.5
81366.3
